what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1522380725184
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1522380725185
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1522380725185
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1522380725192
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1522380725192
started,bundle,com.altera.sbtgui.integration,10.1.0.153,"com.altera.sbtgui.integration",1522380725193
started,bundle,com.altera.sbtgui.launch,10.1.0.153,"com.altera.sbtgui.launch",1522380725193
started,bundle,com.altera.sbtgui.project,10.1.0.153,"com.altera.sbtgui.project",1522380725195
started,bundle,com.altera.systemconsole,10.1.0.153,"com.altera.systemconsole",1522380725195
started,bundle,com.altera.utilities,10.1.0.153,"com.altera.utilities",1522380725196
started,bundle,org.eclipse.cdt.core,5.1.2.201002161416,"org.eclipse.cdt.core",1522380725206
started,bundle,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.ui",1522380725214
started,bundle,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui",1522380725222
started,bundle,org.eclipse.core.expressions,3.4.101.R35x_v20100209,"org.eclipse.core.expressions",1522380725223
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1522380725223
started,bundle,org.eclipse.core.resources,3.5.2.R35x_v20091203-1235,"org.eclipse.core.resources",1522380725224
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1522380725224
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1522380725224
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1522380725225
started,bundle,org.eclipse.equinox.app,1.2.1.R35x_v20091203,"org.eclipse.equinox.app",1522380725225
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.101.R35x_v20091214,"org.eclipse.equinox.frameworkadmin.equinox",1522380725225
started,bundle,org.eclipse.equinox.p2.director,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.director",1522380725226
started,bundle,org.eclipse.equinox.p2.engine,1.0.102.R35x_v20091117,"org.eclipse.equinox.p2.engine",1522380725226
started,bundle,org.eclipse.equinox.p2.metadata,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.metadata",1522380725226
started,bundle,org.eclipse.equinox.p2.publisher,1.0.1.R35x_20100105,"org.eclipse.equinox.p2.publisher",1522380725227
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1522380725227
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1522380725227
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1522380725228
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1522380725228
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1522380725228
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1522380725229
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1522380725229
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1522380725229
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1522380725230
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1522380725230
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1522380725231
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1522380725231
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1522380725232
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1522380725240
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1522380725241
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1522380725248
started,bundle,org.eclipse.ui.navigator,3.4.2.M20100120-0800,"org.eclipse.ui.navigator",1522380725248
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1522380725250
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1522380725261
os,sysinfo,,,"win32",1522380725262
arch,sysinfo,,,"x86",1522380725262
ws,sysinfo,,,"win32",1522380725262
locale,sysinfo,,,"zh_TW",1522380725262
processors,sysinfo,,,"8",1522380725262
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1522380725262
java.runtime.version,sysinfo,,,"1.6.0_14-b08",1522380725262
java.specification.name,sysinfo,,,"Java Platform API Specification",1522380725262
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1522380725262
java.specification.version,sysinfo,,,"1.6",1522380725262
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1522380725262
java.version,sysinfo,,,"1.6.0_14",1522380725262
java.vm.info,sysinfo,,,"mixed mode",1522380725262
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1522380725262
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1522380725262
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1522380725262
java.vm.specification.version,sysinfo,,,"1.0",1522380725262
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1522380725262
java.vm.version,sysinfo,,,"14.0-b16",1522380725262
started,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1522380726419
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380727230
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380729782
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522380731664
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1522380731665
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1522380732890
closed,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1522380732911
started,bundle,com.altera.sbtgui.ui,10.1.0.153,"com.altera.sbtgui.ui",1522380744451
started,bundle,com.altera.sbtgui.core,10.1.0.153,"com.altera.sbtgui.core",1522380744481
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1522380744578
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1522380744892
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380746979
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380786978
started,bundle,org.eclipse.cdt.managedbuilder.core,6.0.0.201002161416,"org.eclipse.cdt.managedbuilder.core",1522380792560
started,bundle,org.eclipse.cdt.make.core,6.0.0.201002161416,"org.eclipse.cdt.make.core",1522380792978
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1522380793104
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.100.201002161416,"org.eclipse.cdt.managedbuilder.gnu.ui",1522380795133
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380800817
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380821762
error,log,,,"SOPC design not set.",1522380828814
error,log,,,"CPU module not set.",1522380828819
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1522380828822
error,log,,,"CPU architecture type not set. ",1522380828826
error,log,,,"CPU master group not set.",1522380828829
activated,perspective,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.CPerspective",1522380828831
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1522380828835
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522380832993
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1522380835119
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380844597
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1522380859077
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1522380863795
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380865748
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380866033
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1522380866916
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1522380866944
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380867062
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1522380867105
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380867139
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380868588
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522380871259
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1522380871570
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380874769
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380877986
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522380877994
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1522380878433
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1522380879639
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380882785
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380887930
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380960697
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380961403
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522380965028
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380969515
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1522380978465
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380981804
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380982081
opened,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1522380982131
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380982160
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1522380982169
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522380982188
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522381010329
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522381011861
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522381014001
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522381042120
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1522381046048
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522381058983
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1522381083049
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1522381085188
